1732664966-251,https://sn.coinafrique.com/categorie/villas?page=117,Vente Villa - Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2037655,4,2,150 m2,"Medina, Dakar, Sénégal"
1732664969-252,https://sn.coinafrique.com/categorie/villas?page=117,Vente villa - Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2037659,4,1,150 m2,"Medina, Dakar, Sénégal"
1732664984-253,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 5 pièces - Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-2037662,4,2,208 m2,"Medina, Dakar, Sénégal"
1732664988-254,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 3800m²  Biagui,https://sn.coinafrique.com/annonce/villas/vente-villa-3800m-biagui-2038064,2,2,3800 m2,"Yoff, Dakar, Sénégal"
1732664992-255,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 3 Pièces Ngaparou,https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-ngaparou-2038740,3,3,500 m2,"Dakar Plateau, Dakar, Sénégal"
1732664994-256,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 5 pièces - Sipres 1 liberté 6,https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sipres-1-liberte-6-2039365,5,3,1 m2,"Sicap Liberté, Dakar, Sénégal"
1732664997-257,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa R+1 8 Pièces - Almadies 2,https://sn.coinafrique.com/annonce/villas/vente-villa-r1-8-pieces-almadies-2-2041247,,,,"Mermoz-Sacré-Cœur, Dakar, Sénégal"
1732665000-258,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 4 Pièces 600 m² - Somone,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-600-m-somone-2041366,4,3,600 m2,"Mbour, Sénégal"
1732665003-259,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 9 Pièces 800 m² - Fann,https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-800-m-fann-2041560,9,7,800 m2,"Fann, Dakar, Sénégal"
1732665006-260,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 10 pièces - Fann,https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-fann-2041665,10,5,500,"Fann, Dakar, Sénégal"
1732665009-261,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 10 pièces Almadies,https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-almadies-2041734,10,9,600 m2,"Ngor, Dakar, Sénégal"
1732665011-262,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa R+2 - Zac Mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-r2-zac-mbao-2041809,160 m2,,,"Dieuppeul-Derklé, Dakar, Sénégal"
1732665014-263,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 4 Pièces - Somone,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-somone-2042056,3,3,300 m2,"Thies, Sénégal"
1732665016-264,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa basse 4 pièces Ouest foire,https://sn.coinafrique.com/annonce/villas/vente-villa-basse-4-pieces-ouest-foire-2042064,4,3,150,"Sicap Liberté, Dakar, Sénégal"
1732665030-265,https://sn.coinafrique.com/categorie/villas?page=116,Vente villas 10 pièces - Point E,https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-point-e-2042109,10,7,750,"Point E, Dakar, Sénégal"
1732665034-266,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 150 m² HLM,https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-hlm-2042197,150 m2,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665036-267,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 3 pièces Dieupeul,https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-dieupeul-2042202,140 m2,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665039-268,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 8 Pièces Somone,https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-somone-2042261,8,5,600 m2,"Mbour, Sénégal"
1732665042-269,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 5 Pièces - Ouakam,https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouakam-2042388,5,3,200 m2,"Ngor, Dakar, Sénégal"
1732665045-270,https://sn.coinafrique.com/categorie/villas?page=116,Vente Maison - Thiès,https://sn.coinafrique.com/annonce/villas/vente-maison-thies-2042557,6,3,300 m2,"Thies Ouest, Thiès, Sénégal"
1732665048-271,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa - Mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-mbao-2043954,150 m2,,,"Keur Massar, Sénégal"
1732665051-272,https://sn.coinafrique.com/categorie/villas?page=116,Vente Maison 4 pièces - Saly Diacksao,https://sn.coinafrique.com/annonce/villas/vente-maison-4-pieces-saly-diacksao-2044046,3,2,450 m2,"Saly, Sénégal"
1732665053-273,https://sn.coinafrique.com/categorie/villas?page=116,Vente  villa  - Niague lac ros,https://sn.coinafrique.com/annonce/villas/vente-villa-niague-lac-ros-2044123,150 m2,,,"Niaga, Sénégal"
1732665056-274,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 8 pièces à Somone(Mbour),https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-a-somonembour-2044128,5,5,600 m2,"Mbour, Sénégal"
1732665059-275,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 4 Pièces - Hann bel-air,https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-hann-bel-air-2044164,4,4,150,"Hann Bel-Air, Dakar, Sénégal"
1732665062-276,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 4 pièces - Ngaparou Mbour,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-mbour-2044220,3,3,512 m2,"Mbour, Sénégal"
1732665065-277,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Saly,https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2044557,1000 m2,,,"Saly, Sénégal"
1732665067-278,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa  - Petit mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2044640,300 m2,,,"Dakar, Sénégal"
1732665070-279,https://sn.coinafrique.com/categorie/villas?page=116,Location villa 3 pièces à Mermoz sacré coeur,https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-a-mermoz-sacre-coeur-2045457,3,2,150,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665074-280,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa,https://sn.coinafrique.com/annonce/villas/vente-villa-2045712,,,,"Yoff, Dakar, Sénégal"
1732665077-281,https://sn.coinafrique.com/categorie/villas?page=116,Vete Villa 7 Pièces 380 m² - Almadies,https://sn.coinafrique.com/annonce/villas/vete-villa-7-pieces-380-m-almadies-2045975,7,5,380 m2,"Ngor, Dakar, Sénégal"
1732665083-282,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 8 pièces - Kounoune,https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-kounoune-2045988,8,5,300 m2,"Dakar, Sénégal"
1732665085-283,https://sn.coinafrique.com/categorie/villas?page=116,Location villas 4 pièces - Ngor,https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-ngor-2046521,3,1,200,"Ngor, Dakar, Sénégal"
1732665088-284,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa à démolir 200 m² - Sacré-cœur VDN,https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-200-m-sacre-cur-vdn-2046570,200 m2,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665091-285,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 4 Pièces - Derklè,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-derkle-2046750,3,2,662 m2,"Dieuppeul-Derklé, Dakar, Sénégal"
1732665093-286,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - HLM,https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-2047121,180 m2,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665096-287,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 6 pièces Mermoz Pyrotechnique,https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mermoz-pyrotechnique-2047224,7,4,341 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665099-288,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa - Golf,https://sn.coinafrique.com/annonce/villas/vente-villa-golf-2047328,3,3,150 m2,"Guediawaye, Dakar, Sénégal"
1732665101-289,https://sn.coinafrique.com/categorie/villas?page=116,Vente belle villa 6 pièces  à la cité air France ouest foir...,https://sn.coinafrique.com/annonce/villas/vente-belle-villa-6-pieces-a-la-cite-air-france-ouest-foire-2047383,6,4,224 m2,"Yoff, Dakar, Sénégal"
1732665104-290,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa - Mermoz,https://sn.coinafrique.com/annonce/villas/location-villa-mermoz-2047439,5,3,,"Dakar, Sénégal"
1732665107-291,https://sn.coinafrique.com/categorie/villas?page=116,Location villa R+1 - Ouest Foire,https://sn.coinafrique.com/annonce/villas/location-villa-r1-ouest-foire-2048972,6,3,1 m2,"Yoff, Dakar, Sénégal"
1732665109-292,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Keur massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2049437,300 m2,,,"Dakar, Sénégal"
1732665111-293,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa Petit Mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2049458,300 m2,,,"Dakar, Sénégal"
1732665115-294,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 7 pièces Mamelles,https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-2049502,7,4,400 m2,"Ouakam, Dakar, Sénégal"
1732665119-295,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Niaga,https://sn.coinafrique.com/annonce/villas/vente-villa-niaga-2049786,,,,"Niaga, Sénégal"
1732665123-296,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa Mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-mbao-2049829,300 m2,,,"Niaga, Sénégal"
1732665125-297,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 7 pièces - Cité Africa,https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-cite-africa-2050293,5,3,800 m2,"Dakar Plateau, Dakar, Sénégal"
1732665128-298,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa  6 Pièces Rufisque,https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-rufisque-2050598,10,7,200,"Rufisque, Sénégal"
1732665131-299,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 8 pièces - Rufisque,https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-rufisque-2050623,7,3,150 m2,"Medina, Dakar, Sénégal"
1732665134-300,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa - Keur massar cité Sotrac,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-cite-sotrac-2050950,150 m2,,,"Dakar, Sénégal"
1732665136-301,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 6 Pièces - Keur Massar unité 4,https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-keur-massar-unite-4-2051300,,,,"Dakar, Sénégal"
1732665139-302,https://sn.coinafrique.com/categorie/villas?page=116,Location villa 10 pièces - Almadies,https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-almadies-2051348,10,9,1 m2,"Ngor, Dakar, Sénégal"
1732665141-303,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa basse 300 m² - Amitié 1,https://sn.coinafrique.com/annonce/villas/vente-villa-basse-300-m-amitie-1-2051912,4,3,300,"Point E, Dakar, Sénégal"
1732665144-304,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 4 Pièces 113 m² - Sicap Liberté 6,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-113-m-sicap-liberte-6-2052000,4,2,113,"Sicap Liberté, Dakar, Sénégal"
1732665147-305,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 4 pièces - Ngor,https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-ngor-2052043,3,1,150,"Ngor, Dakar, Sénégal"
1732665150-306,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 4 piéces  - Malika plage,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-malika-plage-2054432,150 m2,,,"Biscuiterie, Dakar, Sénégal"
1732665152-307,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 5 pièces - Yoff,https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-2054880,5,4,300,"Yoff, Dakar, Sénégal"
1732665155-308,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa 4 pièces - Tivaoune Peulh,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-tivaoune-peulh-2055433,4,2,150,"Guediawaye, Dakar, Sénégal"
1732665159-309,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa-Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2055470,150,,,"Pikine, Sénégal"
1732665161-310,https://sn.coinafrique.com/categorie/villas?page=116,Vente villas - Keur massar,https://sn.coinafrique.com/annonce/villas/vente-villas-keur-massar-2055497,150,,,"Keur Massar, Sénégal"
1732665164-311,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villas - Liberté 6 Extension,https://sn.coinafrique.com/annonce/villas/vente-villas-liberte-6-extension-2055957,325,,,"Dakar, Sénégal"
1732665167-312,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa   6 piéces - Yoff,https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-yoff-2056100,1,210 m2,,"Yoff, Dakar, Sénégal"
1732665170-313,https://sn.coinafrique.com/categorie/villas?page=116,Vente villas - Patte d'oie,https://sn.coinafrique.com/annonce/villas/vente-villas-patte-doie-2056136,150,,,"Patte d'oie, Dakar, Sénégal"
1732665174-314,https://sn.coinafrique.com/categorie/villas?page=116,Location villa 6 pièces  - Yoff,https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-yoff-2056288,7,7,,"Dakar, Sénégal"
1732665177-315,https://sn.coinafrique.com/categorie/villas?page=116,Location Villa 4 Pièces - Mbao,https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mbao-2057198,4,4,150 m2,"Rufisque, Sénégal"
1732665180-316,https://sn.coinafrique.com/categorie/villas?page=116,Vente Maison en finition 10 Pièces 170 m² - Bène Barack,https://sn.coinafrique.com/annonce/villas/vente-maison-en-finition-10-pieces-170-m-bene-barack-2058047,8,4,170,"Guediawaye, Dakar, Sénégal"
1732665182-317,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Petit Mbao,https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2060774,300 m2,,,"Dakar, Sénégal"
1732665185-318,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Keur massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2060815,300 m2,,,"Dakar, Sénégal"
1732665187-319,https://sn.coinafrique.com/categorie/villas?page=116,Vente Vlila - Niague,https://sn.coinafrique.com/annonce/villas/vente-vlila-niague-2060839,150 m2,,,"Dakar, Sénégal"
1732665190-320,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa Niague,https://sn.coinafrique.com/annonce/villas/vente-villa-niague-2060910,150 m2,,,"Dakar, Sénégal"
1732665192-321,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa - Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2061041,160,,,"Dakar, Sénégal"
1732665195-322,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villas - Golf Sud,https://sn.coinafrique.com/annonce/villas/vente-villas-golf-sud-2061055,,,,"Dakar, Sénégal"
1732665198-323,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villa Niague Lac Ros,https://sn.coinafrique.com/annonce/villas/vente-villa-niague-lac-ros-2061059,,,,"Dakar, Sénégal"
1732665200-324,https://sn.coinafrique.com/categorie/villas?page=116,Vente villas 150m² - Malika plage,https://sn.coinafrique.com/annonce/villas/vente-villas-150m-malika-plage-2061079,150,,,"Dakar, Sénégal"
1732665203-325,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 150 m² - Keur Baye Fall,https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-keur-baye-fall-2061147,2,1,150 m2,"Pikine, Sénégal"
1732665206-326,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa   6 piéces,https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-2061413,5,5,600 m2,"Mbour, Sénégal"
1732665209-327,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa - Cité allioune sow,https://sn.coinafrique.com/annonce/villas/vente-villa-cite-allioune-sow-2061480,150 m2,,,"Guédiawaye, Dakar, Sénégal"
1732665211-328,https://sn.coinafrique.com/categorie/villas?page=116,Location villa 4 piéces  - Ngor almadies,https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-ngor-almadies-2061604,3,3,150 m2,"Ngor, Dakar, Sénégal"
1732665214-329,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa,https://sn.coinafrique.com/annonce/villas/vente-villa-2062311,200 m2,,,"Dakar, Sénégal"
1732665216-330,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa  - Sali,https://sn.coinafrique.com/annonce/villas/vente-villa-sali-2062320,1400 m2,,,"Dakar, Sénégal"
1732665219-331,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa R+1 - Parcelles Assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-2062572,8,4,150 m2,"Dakar, Sénégal"
1732665222-332,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa R+2 - Parcelles Assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-r2-parcelles-assainies-2062590,8,4,150 m2,"Dakar, Sénégal"
1732665224-333,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 5 pièces - Almadies,https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-almadies-2063102,5,2,1200 m2,"Dakar Plateau, Dakar, Sénégal"
1732665229-334,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 5 pièces - Lac Rose,https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-lac-rose-2063170,6,3,500 m2,"Medina, Dakar, Sénégal"
1732665231-335,https://sn.coinafrique.com/categorie/villas?page=116,Vente villa 4 pièces - Guediawaye,https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-guediawaye-2063236,,,,"Guediawaye, Dakar, Sénégal"
1732665234-336,https://sn.coinafrique.com/categorie/villas?page=116,Vente Villas - Saly,https://sn.coinafrique.com/annonce/villas/vente-villas-saly-2063926,,,,"Saly, Sénégal"
1732665248-337,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa Saly,https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2065414,800 m2,,,"Dakar, Sénégal"
1732665251-338,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa   - Rufisque,https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-2065437,150 m2,,,"Dakar, Sénégal"
1732665253-339,https://sn.coinafrique.com/categorie/villas?page=115,Vente villas 5 pièces - Saly,https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-saly-2066167,5,1200,,"Saly, Sénégal"
1732665256-340,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa R+3  - Nord Foire,https://sn.coinafrique.com/annonce/villas/vente-villa-r3-nord-foire-2066474,6,6,,"Yoff, Dakar, Sénégal"
1732665259-341,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa -  Cité Djily mbaye,https://sn.coinafrique.com/annonce/villas/vente-villa-cite-djily-mbaye-2066487,7,7,300 m2,"Yoff, Dakar, Sénégal"
1732665262-342,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa a démolir  - Parcelles assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-parcelles-assainies-2066498,3,3,,"Parcelle Assainies, Dakar, Sénégal"
1732665265-343,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa Cite Damel,https://sn.coinafrique.com/annonce/villas/vente-villa-cite-damel-2066528,5,5,200 m2,"Parcelle Assainies, Dakar, Sénégal"
1732665267-344,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa Parcelles Assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-parcelles-assainies-2066542,5,5,,"Parcelle Assainies, Dakar, Sénégal"
1732665270-345,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa a démolir v - Parcelles assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-v-parcelles-assainies-2066558,150 m2,,,"Parcelle Assainies, Dakar, Sénégal"
1732665273-346,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa - Parcelles assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-parcelles-assainies-2066570,5,5,150 m2,"Parcelle Assainies, Dakar, Sénégal"
1732665275-347,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa   - Parcelles assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-parcelles-assainies-2066607,6,6,,"Parcelle Assainies, Dakar, Sénégal"
1732665278-348,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa R+2 - Parcelles Assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-r2-parcelles-assainies-2066656,5,5,,"Parcelle Assainies, Dakar, Sénégal"
1732665281-349,https://sn.coinafrique.com/categorie/villas?page=115,vente villas 4 pièces - Dakar,https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-2066860,4,2,150,"Dakar, Sénégal"
1732665283-350,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa Saly,https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2067075,8,8,,"Saly, Sénégal"
1732665287-351,https://sn.coinafrique.com/categorie/villas?page=115,Vente terrain - Bambilor,https://sn.coinafrique.com/annonce/villas/vente-terrain-bambilor-2067085,4,2,150 m2,"Dakar, Sénégal"
1732665290-352,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa - Zone 4,https://sn.coinafrique.com/annonce/villas/vente-villa-zone-4-2067098,5,1,274 m2,"Guediawaye, Dakar, Sénégal"
1732665294-353,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 180 m² - Dakar,https://sn.coinafrique.com/annonce/villas/vente-villa-180-m-dakar-2067489,180,,,"Dakar, Sénégal"
1732665297-354,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa  - Guediawaye,https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-2067635,150 m2,,,"Guediawaye, Dakar, Sénégal"
1732665300-355,https://sn.coinafrique.com/categorie/villas?page=115,Location villa 7 pièces - Point E,https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-point-e-2068241,7,5,650,"Point E, Dakar, Sénégal"
1732665303-356,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 200 m² - Cité Mourtada,https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-cite-mourtada-2068337,5,5,200 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
1732665306-357,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 600m2 - Saly,https://sn.coinafrique.com/annonce/villas/vente-villa-600m2-saly-2068380,5,5,600 m2,"Saly, Sénégal"
1732665309-358,https://sn.coinafrique.com/categorie/villas?page=115,Location villas 3 pièces - Mamelles,https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-mamelles-2068424,3,3,220,"Ngor, Dakar, Sénégal"
1732665311-359,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 200 m² - Patte D'oie,https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-patte-doie-2068887,5,5,200 m2,"Patte d'oie, Dakar, Sénégal"
1732665315-360,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa - HLM Grand Yoff,https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-grand-yoff-2069166,3,3,140 m2,"Patte d'oie, Dakar, Sénégal"
1732665317-361,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 274 m² - Zone Avilla,https://sn.coinafrique.com/annonce/villas/vente-villa-274-m-zone-avilla-2069170,274 m2,,,"Dakar, Sénégal"
1732665320-362,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa - Ngaparou,https://sn.coinafrique.com/annonce/villas/vente-villa-ngaparou-2069259,3214 m2,,,"Mbour, Sénégal"
1732665322-363,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa R+1 6 pièces - Keur Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-r1-6-pieces-keur-massar-2069316,5,3,110 m2,"Dakar, Sénégal"
1732665325-364,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 6 pièces - Ngoparou,https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-ngoparou-2069354,6,5,830 m2,"Dakar, Sénégal"
1732665329-365,https://sn.coinafrique.com/categorie/villas?page=115,Location Villa 6 pièces - Mamelles,https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mamelles-2069374,6,6,500 m2,"Ngor, Dakar, Sénégal"
1732665332-366,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa 210 m² - Sipres,https://sn.coinafrique.com/annonce/villas/vente-villa-210-m-sipres-2069515,5,5,210 m2,"Keur Massar, Sénégal"
1732665334-367,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa 300 m² - Saly Mbour,https://sn.coinafrique.com/annonce/villas/vente-villa-300-m-saly-mbour-2069620,5,300 m2,,"Grand Dakar, Dakar, Sénégal"
1732665337-368,https://sn.coinafrique.com/categorie/villas?page=115,Location Villa - Keur Massar,https://sn.coinafrique.com/annonce/villas/location-villa-keur-massar-2069766,3,2,150 m2,"Medina, Dakar, Sénégal"
1732665341-369,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa - Kerr Massar,https://sn.coinafrique.com/annonce/villas/vente-villa-kerr-massar-2069892,150 m2,,,"Dakar, Sénégal"
1732665344-370,https://sn.coinafrique.com/categorie/villas?page=115,Vente Maison - Nord-Foire,https://sn.coinafrique.com/annonce/villas/vente-maison-nord-foire-2070229,10,6,150 m2,"Dakar, Sénégal"
1732665347-371,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa,https://sn.coinafrique.com/annonce/villas/vente-villa-2070235,10,5,200 m2,"Dakar, Sénégal"
1732665350-372,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa 225 m² - Nord-Foire,https://sn.coinafrique.com/annonce/villas/vente-villa-225-m-nord-foire-2070261,8,6,225 m2,"Mbour, Sénégal"
1732665353-373,https://sn.coinafrique.com/categorie/villas?page=115,Vente Villa 5 pièces - Parcelles Assainies,https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-parcelles-assainies-2070969,5,2,150 m2,"Parcelle Assainies, Dakar, Sénégal"
1732665355-374,https://sn.coinafrique.com/categorie/villas?page=115,Vente villas 6 pièces - Yoff,https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-yoff-2071843,6,5,130,"Yoff, Dakar, Sénégal"
1732665358-375,https://sn.coinafrique.com/categorie/villas?page=115,Vente villa - Mbour,https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2073911,360 m2,,,"Dakar, Sénégal"
